1,BRBR,1156,1772,1860,5800,6404,6902,7033,7459,7563,7565,7567,8276,8882,9045,9046,9047,9048,9049,9050,9110,9162,9163,9165,9166,9169,9175,9178,9195,9196,9199,9218,9219,9302,9305,9458,9459,9460,9461,9484,9485,9486,9487,9602,9603,9611,9614,9617,9657,9675,10034,10040,10064,10078,10082,10090,10092,10102,10130,10155,10164,10175,10179,10209,10214,
2,TXSAN,2969,3029,3035,3481,3561,4063,4219,4332,4597,5572,5726,5894,5986,6155,6180,7088,7138,7521,7621,8019,8114,8369,8556,8573,8598,8610,8625,8750,8827,9051,9121,9311,9419,9444,9524,9658,9664,10113,10136,10181,,,,,,,,,,,,,,,,,,,,,,,,,
4,TXDAL,27,457,2468,2687,2689,2714,2848,3005,3282,3847,4206,4332,4597,4641,4717,5052,5212,5788,6171,6526,6672,6974,7091,7119,7121,7321,7503,7506,8732,8816,8842,9034,9088,10037,10084,10134,10170,10177,10215,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TXHOU,118,231,1477,2582,2587,3728,3735,4295,4587,5070,5261,5829,5866,5892,6488,6645,6800,7115,7312,7418,7492,7691,8177,8392,8515,8750,8769,8818,8819,8827,9137,9181,9289,9478,9512,9514,9515,9516,9517,9521,,,,,,,,,,,,,,,,,,,,,,,,,
1,TXAMA,1164,1745,2657,3310,3481,3676,3847,4063,4153,4192,4206,4251,4641,4717,4734,5414,5417,5613,5783,5866,6768,6974,7125,7271,7492,7534,7540,8408,8512,8528,8874,9080,9105,9136,9457,9620,9655,9786,10159,10170,,,,,,,,,,,,,,,,,,,,,,,,,
5,TXCLE,231,324,1255,2158,2585,2587,2882,2969,3029,3481,3728,4328,4587,5070,5261,5414,5427,5503,5908,5923,5986,6645,7115,7418,7616,8144,8370,8392,8573,8625,8818,9051,9081,9121,9136,9181,9307,9419,9514,9516,,,,,,,,,,,,,,,,,,,,,,,,,
6,TXCMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TXCMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TXCMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,INMIS,45,71,135,328,461,503,910,1018,1024,1501,1555,1741,1747,2054,2171,2197,2405,2867,2909,3147,3487,3620,3865,3936,4272,4982,5484,6721,7198,7477,8103,8742,9071,9119,9431,9530,9554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,INCOL,71,74,226,234,292,447,868,1024,1555,1720,2171,2960,3147,3176,3494,3559,3890,4485,4580,4926,5188,5484,6498,6956,7454,7457,7617,7657,8103,8116,8430,8564,9453,9491,10024,10073,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,INPLA,45,234,292,328,447,461,829,868,1018,1024,1646,1720,1741,1747,2867,3176,3487,3865,3936,3940,3947,4008,4272,4485,4580,4982,5010,5188,5402,6721,6956,7457,7477,7617,8742,9071,9431,9530,10073,10076,,,,,,,,,,,,,,,,,,,,,,,,,
4,INWAS,45,135,234,292,829,868,1018,1501,1646,1720,1741,2197,2771,2909,3176,3494,3559,3890,3940,3947,4008,4381,4926,5010,5402,5484,6498,7198,7454,7657,8116,8430,8564,9119,9208,9453,9491,9554,10024,,,,,,,,,,,,,,,,,,,,,,,,,,
6,INCMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ISDE1,1577,1657,1690,1937,1954,2096,2230,3065,3075,3211,3316,4319,4338,5135,5291,5554,5928,5951,5987,6104,6168,6740,6741,7067,8175,8223,9738,9739,9740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ISDE2,1574,1576,1580,1690,1942,1943,2212,2231,2630,2679,3083,3339,3388,4320,4416,4586,4590,4661,4744,5614,5635,5654,5715,5990,6230,6738,7039,7112,7177,7845,9303,9304,10104,10145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ISDE3,1577,1942,1943,2096,2212,2231,3065,3075,3083,3211,3316,3339,3388,4319,4320,4338,4586,4590,5135,5554,5614,5928,5987,5990,6104,6230,6741,7067,8175,8223,9303,9304,9739,9740,10104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ISDE4,1574,1576,1580,1657,1690,1937,1954,2230,2630,2679,3835,4416,4661,4744,5291,5635,5654,5715,5951,6168,6738,6740,7039,7112,7177,7845,9738,10145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ISCMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NJFLA,11,41,56,102,193,219,223,555,714,1143,1672,1676,1811,2458,2577,3142,3314,3340,4361,4652,4653,5310,5438,5732,5992,6016,6860,7045,8075,8513,8588,8628,8630,8706,8707,8771,9015,9424,9439,10146,,,,,,,,,,,,,,,,,,,,,,,,,
4,PAHOR,204,219,272,341,423,427,433,484,486,708,709,816,1168,1403,2539,2559,2607,2720,3637,4285,4361,4373,4637,4652,5113,5181,5401,5407,6226,6808,6945,7414,8075,8704,10152,10212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,NJALL,25,87,103,193,203,222,293,319,555,714,1089,1626,1676,1807,2180,2191,2495,2554,2577,2590,4573,5666,5684,5895,6860,6897,8117,8130,8628,8707,8714,8771,9015,9100,9116,10095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NJTAB,11,25,87,203,204,303,365,428,708,752,1257,1279,1403,1647,1811,1923,2495,2607,2720,2722,3515,4653,4750,5407,5438,5732,7110,8130,8704,8721,9094,9424,10043,10152,10212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,NJSKI,11,25,41,56,75,102,223,293,303,428,752,834,1257,1279,1403,1626,1672,1811,1923,2016,2554,3340,3515,3637,4573,4652,5457,5624,5992,6016,6897,6945,7045,7587,8513,8588,8706,9116,9439,10095,,,,,,,,,,,,,,,,,,,,,,,,,
3,PAPHI,87,103,203,303,316,321,365,423,427,433,484,486,709,1168,1218,1257,1279,1391,1640,1712,1807,1923,2095,2234,2539,2559,4342,4373,4575,4637,4750,5181,5407,6921,7110,9027,9094,9416,10043,10152,,,,,,,,,,,,,,,,,,,,,,,,,
1,NJWAS,75,103,193,219,222,272,293,321,341,423,484,714,834,1143,1391,1640,1672,1768,1807,2180,2458,3142,4285,4361,4575,4638,5490,5684,5895,6808,6860,6945,8075,8117,8630,10146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,PABEN,204,222,272,316,341,708,816,1089,1218,1391,1640,1647,1712,2016,2095,2180,2191,2234,2590,2607,2722,3314,4342,4653,5113,5310,5401,5457,5490,5624,5666,6226,6921,7414,7587,8714,8721,9027,9100,9416,,,,,,,,,,,,,,,,,,,,,,,,,
6,MACMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NCCHA,587,900,1533,2059,2640,3229,3336,3349,3459,3822,4561,4795,4816,4829,4861,5679,6502,6729,6894,7763,7890,8090,8205,8304,8429,8727,8746,8757,8758,8804,9259,9607,9707,9724,10009,10030,10079,10141,10178,10208,,,,,,,,,,,,,,,,,,,,,,,,,
3,NCPEM,435,1533,2642,3196,3229,3336,3489,3506,4534,4816,4828,4935,5190,5607,5727,6512,6729,6932,7443,8030,8205,8304,8738,8757,9005,9008,9198,9297,9707,9724,10013,10030,10079,10141,10151,10208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,NCASH,587,900,1225,1533,2059,3680,3822,4290,4561,4795,4828,5160,5190,5511,5518,5727,5919,6502,6888,6908,6932,7443,7763,7890,8429,8727,9032,9042,9150,9297,9298,9496,9605,9762,9789,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,NCMEC,619,1225,2059,2640,3196,3349,3459,3506,3680,3737,4290,4829,4935,5679,6004,6240,6500,6512,6639,6888,6894,7671,8030,9005,9150,9198,9298,9496,9605,9607,9762,10151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,NCWAK,422,435,977,1501,2642,3737,4534,4828,4861,4935,5160,5190,5511,5518,5607,5919,6004,6240,6500,6639,6908,7671,8090,8738,8746,8758,8804,9008,9032,9042,9259,9788,9789,10009,10013,10151,10178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,NCCMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,NHSAL,58,95,131,138,151,157,166,172,176,181,238,467,501,509,811,1058,1071,1073,1247,1277,1512,1729,2342,2713,3323,3467,3566,4041,4967,5902,5962,6153,6324,8023,8708,8724,9443,10083,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,CTHAR,155,173,176,177,178,181,228,236,558,571,839,999,1058,1100,1699,1991,2064,2170,3146,3182,3464,3634,3654,3719,4572,4987,5142,5422,5746,6346,7153,7694,7760,7869,8013,9193,9286,10153,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,CTWAT,155,176,178,195,228,230,237,558,716,999,1071,1099,1350,1991,2064,2067,2168,2170,2712,3461,3464,3634,4572,5142,5746,6346,6723,7127,7407,7694,7869,8085,8889,9193,9710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MABRI,78,88,125,131,133,173,181,236,246,348,501,716,1099,1119,1153,1729,1761,1768,2079,2590,2648,3146,3467,4176,4761,4908,5112,5494,5735,5962,6328,6731,6895,7674,8626,9443,9729,10083,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,RIKIN,61,78,88,125,126,133,175,177,195,230,246,319,558,1100,1307,1350,1740,1757,1991,2079,2168,2648,3314,3597,3719,4048,4176,4908,4909,5000,5112,6329,6333,6690,7407,8085,8410,8626,9286,10153,,,,,,,,,,,,,,,,,,,,,,,,,
4,MAREA,97,138,155,228,1073,1474,1721,1831,2067,2084,2370,2423,2713,2876,3205,3323,3461,4169,4311,4473,4761,4906,4909,4925,5422,5459,5494,5563,5687,5735,6201,6328,6691,7907,7913,8604,8724,10125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MELEW,58,78,133,157,166,172,238,348,1729,1740,1922,2523,2648,3451,3467,4041,4473,4564,4906,5265,5494,5687,6153,6161,6329,6895,7907,8023,8421,9055,9056,9096,9732,10125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MAREV,69,88,97,125,246,663,1119,1153,1474,1735,1757,1761,1965,2084,2262,2423,2713,2876,2877,3205,3623,3958,4311,4546,5000,5347,5563,5813,5902,6201,6324,6367,6731,8013,8567,8709,9729,10022,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MASPR,95,172,175,178,190,195,230,238,571,839,1027,1071,1740,1965,2067,2342,2370,2712,2877,3182,3654,4169,4909,5687,6367,6620,6723,7127,8046,8085,8604,8709,8889,9056,9644,9710,10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,NHDUR,95,319,509,811,1247,1277,1307,1512,1721,1831,1922,2262,2523,3451,3597,4546,4905,4925,5265,5459,5491,5813,5902,6161,6690,6691,6933,7674,7913,8046,8410,8421,8544,8708,9055,9101,9732,10083,10125,,,,,,,,,,,,,,,,,,,,,,,,,,
4,MAWOR,61,69,126,151,157,190,237,467,663,1027,1100,1699,1735,1768,2262,3566,3623,3958,4048,4564,4905,4987,5347,5491,6153,6333,6620,6895,6933,7153,7760,8544,8567,9096,9101,9644,10022,10100,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,NECMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,NECMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,NECMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ONNEW,865,1241,1325,2013,3756,4015,4152,4343,4940,4946,4951,4976,5032,5870,6397,6514,6854,6975,7058,7475,7476,7480,7603,7690,8089,8349,8574,8729,8765,8884,9569,9580,9785,10026,10061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ONSCA,188,1246,1285,1325,2168,2634,3655,4476,4946,5031,5036,5719,6070,6140,6141,6866,6975,6977,7520,7558,7603,7712,7902,8574,8764,9262,9525,9569,9621,9659,9782,10026,10135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ONBAR,854,1114,1305,1360,2013,2198,4039,4130,4152,4903,4920,4992,5406,5689,5719,5834,5885,6859,6864,6865,7520,7690,7757,8081,8349,8731,9525,9580,9589,9592,10061,10080,10115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ONOSH,1246,1305,1334,2200,2609,2706,2708,3543,4476,5031,5505,5672,6110,6141,6514,6866,6977,6987,7200,7476,7480,7712,8729,8731,8789,9127,9527,9621,9785,10026,10135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ONTOR,188,610,854,865,1241,1285,1310,1325,2198,2634,2702,2935,3161,3560,4015,4308,4946,4976,5032,5408,5596,5834,6070,6135,6140,6397,6632,7022,7136,7558,7659,7902,8764,8884,9098,9262,9263,9575,9678,9782,,,,,,,,,,,,,,,,,,,,,,,,,
3,ONWAT,772,781,1241,2056,2609,2702,3161,3683,3739,3756,4069,4617,4678,4688,4907,4917,5024,5870,6162,6725,6854,6875,6992,7022,7058,7475,7509,7623,7722,8089,8765,8789,9062,9098,9562,9663,9678,10144,10193,10204,,,,,,,,,,,,,,,,,,,,,,,,,
1,ONNOR,771,781,1305,1310,1334,2013,2200,2386,2706,2708,2852,3543,3560,3739,4039,4069,4343,4476,5036,5406,5672,6110,6328,6632,6859,6864,6865,6978,6987,7520,9127,9589,9592,10080,10115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ONHAM,216,244,288,771,1114,1334,1360,2056,2200,2386,2609,2852,3538,4039,4308,4617,4992,5406,5409,5460,5912,6978,7200,7509,7623,7722,9062,9263,9562,9575,10080,10144,10193,10204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ONWIN,33,610,772,1285,2056,2771,2935,3683,4678,4688,4903,4907,4917,4920,4940,4951,5024,5408,5409,5596,5689,5885,5912,6135,6162,6725,6875,6992,7136,7659,7757,8081,9527,9659,9663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ONCMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ONCMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ONCMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ORORE,1540,2374,2471,2521,2550,2557,2635,2733,2811,2898,2915,2926,3218,3636,3673,3674,3712,4104,4127,4488,4513,4662,5468,5970,5975,6343,6443,6696,6831,6845,7034,9438,9567,9613,10103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,WASNO,360,488,949,1778,1899,2147,2412,2522,2903,2907,2910,2930,2980,3070,3268,3663,3681,3826,4061,4089,4173,4512,4911,4918,5683,5941,6076,6350,7461,7627,8248,9036,9450,9680,10122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ORSAL,492,749,753,847,955,957,997,1318,1359,1425,1540,1983,2046,2374,2521,2557,2635,2928,2990,3024,3681,4043,4089,4125,5295,5468,5975,6443,6465,9430,9567,9600,10052,10103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,WAAUB,360,1294,1983,2046,2557,2906,2907,2927,2928,2929,2976,3049,3070,3219,3393,3588,3663,3786,4180,4450,4469,4579,4682,4911,4915,5588,5683,5827,8051,8302,8303,8896,9446,9581,10059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,WAYAK,955,1318,1595,2147,2412,2811,2903,2910,2926,2930,2980,3574,3712,3826,3876,4060,4061,4104,4125,4131,4512,4513,4692,4980,5920,6076,6343,6350,6831,8532,9438,9442,9613,9680,10103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,WABON,948,955,1318,1595,1778,2046,2522,2906,2907,2927,2929,3049,3218,3219,3268,3393,3786,4060,4131,4450,4469,4579,4682,4692,5295,5937,5941,6350,7627,8032,8302,8303,8896,9023,9446,9581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ORWIL,749,753,847,957,997,1359,1425,1540,2471,2550,2733,2811,2898,2915,2990,3024,3636,3673,3674,4043,4127,4488,4662,5920,5970,6343,6443,6465,6696,6845,7034,8532,9430,9600,10052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,WABEL,488,492,948,949,1294,1318,1899,1983,2412,2976,2980,3574,3588,3681,3876,4089,4131,4173,4180,4911,4915,4918,4980,5588,5827,5937,7461,8051,8248,9023,9036,9442,9450,10059,10122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,PNCMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,GADAL,1683,1746,2974,3329,3344,3635,4188,4459,4509,4516,4701,4730,5608,5828,5900,6023,6340,6705,6712,6887,6910,6919,6944,7104,7470,7538,8080,8577,8761,8815,8849,8865,9057,9477,9480,9500,9561,9770,10142,10218,,,,,,,,,,,,,,,,,,,,,,,,,
3,GALAW,832,1002,1261,1414,1683,1746,1795,3091,3815,4026,4112,4189,4468,5074,5109,5219,5293,5608,5651,6829,6905,6925,6944,7451,7514,7676,8100,8577,8736,8865,8866,9260,9477,9480,9522,9561,9582,9770,10002,10117,,,,,,,,,,,,,,,,,,,,,,,,,
2,GACAR,832,1414,1648,1771,2415,2974,3344,3815,4188,4240,4459,4468,4509,4516,5109,5848,5900,6023,6340,6705,6712,6887,6910,6919,6925,7538,8080,8100,8736,8761,8849,8866,9057,9086,9500,9582,10002,10047,10117,10142,,,,,,,,,,,,,,,,,,,,,,,,,
1,GAALB,1002,1261,1648,1683,1771,1795,2415,3091,3329,3635,4026,4112,4188,4189,4240,4701,4730,5074,5219,5293,5651,5828,5848,6705,6829,6905,6919,7104,7451,7470,7514,7676,8815,9086,9260,9522,10047,10218,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,GACMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,SCAND,190,281,342,343,1051,1102,1287,1293,1319,1539,1758,2815,2974,3489,3490,3976,4451,4533,4926,5109,5130,6167,6366,6925,6932,6961,7085,8137,8575,9315,9571,10017,10195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,SCNCH,166,281,342,343,1051,1102,1261,1287,1293,1319,1539,1758,2415,2815,3489,3490,3976,4451,4533,5130,5188,6167,6366,6829,6961,7085,7763,8137,8575,9315,9571,10017,10142,10195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,SCGRE,281,342,343,829,1051,1102,1225,1287,1293,1319,1539,1747,1758,2640,2815,3336,3489,3490,3976,4451,4533,5130,5727,6167,6366,6961,7085,8137,8575,9315,9496,9571,10017,10195,10218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,SCCMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,